Country,Year,Current health expenditure (% of GDP),Domestic general government health expenditure (% of total government expenditure),Employment by industry: Agriculture (%) Female,Employment by industry: Agriculture (%) Male,Employment by industry: Agriculture (%) Male and Female,Employment by industry: Industry (%) Female,Employment by industry: Industry (%) Male,Employment by industry: Industry (%) Male and Female,Employment by industry: Services (%) Female,Employment by industry: Services (%) Male,Employment by industry: Services (%) Male and Female,GDP in constant 2015 prices (millions of US dollars),GDP in current prices (millions of US dollars),GDP per capita (US dollars),GDP real rates of growth (percent),All staff compensation as % of total expenditure in public institutions (%),Capital expenditure as % of total expenditure in public institutions (%),Current expenditure other than staff compensation as % of total expenditure in public institutions (%),Public expenditure on education (% of GDP),"Infant mortality for both sexes (per 1,000 live births)",Life expectancy at birth for both sexes (years),Life expectancy at birth for females (years),Life expectancy at birth for males (years),"Maternal mortality ratio (deaths per 100,000 population)",Population annual rate of increase (percent),Total fertility rate (children per women),Gross enrollment ratio - Lower secondary level (female),Gross enrollment ratio - Lower secondary level (male),Gross enrollment ratio - Primary (female),Gross enrollment ratio - Primary (male),Gross enrollment ratio - Upper secondary level (female),Gross enrollment ratio - Upper secondary level (male),Students enrolled in lower secondary education (thousands),Students enrolled in primary education (thousands),Students enrolled in upper secondary education (thousands),"Seats held by women in national parliament, as of February (%)","Asylum seekers, including pending cases (number)",International migrant stock: Both sexes (% total population),International migrant stock: Both sexes (number),International migrant stock: Female (% total Population),International migrant stock: Male (% total Population),Other of concern to UNHCR (number),Total population of concern to UNHCR (number),Total refugees and people in refugee-like situations (number),Labour force participation - Female,Labour force participation - Male,Labour force participation - Total,Unemployment rate - Female,Unemployment rate - Male,Unemployment rate - Total,"Assault rate per 100,000 population","Intentional homicide rates per 100,000"
Chile,2010.0,-0.030420874040772882,0.5375268806833411,-0.603891444892673,-0.3950348303440191,-0.506353868026768,-0.18768639245882465,0.46985534404035323,-0.6472472925889523,0.7023851401382557,0.32866558770830384,0.5144397322021826,-0.18746126399571553,-0.18262748497263032,-0.21684553600600717,0.5266344981645554,-1.798204770211424,0.004023513296895117,1.859087375756605,-0.3158099523075426,-0.5636434037952109,0.659570027918101,0.6397848894057728,0.6526935166228561,-0.4762185652514005,-0.07992197158687614,-0.49436438196443655,0.1335245368857843,0.11493463949732373,-0.22727530258627235,-0.09978548389483745,0.02058771220360712,-0.05283216599994131,-0.22978959045478037,-0.1942072951978812,-0.13061224156018095,-0.6912390083095307,-0.21659090248682142,-0.537418402154795,-0.29233111137580126,-0.5549806792747183,-0.5278849005912424,-0.21144347977758937,-0.2983469773216519,-0.2931679209909497,-0.48100200115400465,0.10054542180974696,-0.3329928366267243,0.23357367703542986,-0.02080080845695346,0.10757249139987862,-0.06241048382358958,-0.3146250811138913
China,2010.0,-1.036649784620172,-0.48152039086587567,0.5072099673950204,0.9751019815735485,0.7599838745777566,2.6688552399463945,0.2480352245363235,1.08899055652536,-1.1835651338997006,-1.401829287131424,-1.3654236825847332,4.322140022018248,3.4582493663799543,-0.6113351321866645,1.7030128577009649,0.335518910282009,-0.7612177656702696,-0.03203204824191083,-0.5660140600776826,-0.23270003883208756,0.25536134656667897,0.24286361722219085,0.28979747943151196,-0.41158031302346415,-0.3208082878183487,-0.5804278168813224,0.2643668624465507,0.18890369335384347,-0.6245066937319285,-0.6127407497877145,-0.32780950786130936,-0.24778430110309427,6.638485746408529,5.969119466256988,6.225937003289169,-0.07396022851281893,-0.21902142122386112,-0.7092872281732749,-0.16978565816794772,-0.7588054026980754,-0.6825316557719443,-0.21221293051299359,0.1581527641539132,1.060169106495638,0.9736396485218727,0.8139459395722246,1.0736033720776523,-0.8549741675299759,-0.4978326824030895,-0.6666724359717794,0.18071697412573465,-0.48794094132104276
Colombia,2010.0,0.0856824617953116,1.1822302565614176,-0.8066471770619601,0.24471776666029266,-0.13132307502465884,0.691249494435089,-1.2240437503540533,-0.03826834551154434,0.39980410716073694,0.05620469252077204,0.23068676393245924,-0.16784872055399014,-0.14042516453892587,-0.5224247386130223,0.2080320257901112,0.28995897404371546,2.954084095981907,-1.2570486791721236,0.05949620934766685,-0.08754944016405099,0.17173196421810985,0.24286361722219085,0.10834946083584085,-0.16595495455730624,0.0003734671569480985,-0.32223751213066504,0.7101999717647175,0.3791098318420387,1.3900239327924688,1.4295811421931828,-0.01653658173773635,-0.3925214923160415,0.1713834235914228,0.025008665896972863,-0.07155732305925795,-1.1954949129321966,-0.21830185975565858,-0.6929187685524673,-0.3556293751900278,-0.7402758823868612,-0.667066980253874,6.327665021320402,5.301692691988819,-0.2995375763338542,0.3022665794406982,1.1460461805995854,0.7076596429838303,1.0136996323073038,0.2375914565972033,0.6237357763143172,-0.11123444680769881,2.1511869300151267
Costa Rica,2010.0,0.43399246930356533,4.280965837394751,-0.6687732791868449,-0.2297654094512385,-0.42355486177954904,-0.015038271818948791,-0.2056877471764639,-0.33627931961325475,0.7231098684243871,0.5937626749177936,0.6090240549587567,-0.2823045972557038,-0.29484378071284384,-0.4394764044275008,0.42860296820318805,-0.4390000057689879,1.0132547652680834,0.13640773851099336,1.1854146943132957,-0.45913497275422466,0.687446488700958,0.6260979489856482,0.7364387559747038,-0.45036326436022595,0.1609643446445964,-0.4083009470475509,1.0833429002157917,1.1822024165699718,1.0495398832390501,1.1161084797030918,-0.1536108978288509,-0.45159789689275454,-0.2603163892407946,-0.2577786847070164,-0.2564312181692903,1.2736202062546498,-0.21497588674707793,0.01092499514226008,-0.28448181569735403,0.08428777146217459,-0.025282946253961245,-0.21271075801425623,-0.2708468090799744,-0.2123198612659647,-0.608882585740895,0.38344562712934993,-0.27581412895581464,0.08843396442670896,-0.29906940159219947,-0.13065671702217002,0.10112994503375174,0.3313703978400368
Croatia,2010.0,0.43399246930356533,0.5583237637761826,-0.19026975126732731,-0.4483475467610451,-0.33101479597383376,0.3773438205444055,1.1655639006666272,0.9205495711635234,0.08893318286876618,-0.10579908299613884,0.035606598247024335,-0.27998619921305684,-0.2805666473039377,-0.167824158814792,-1.188917276159375,0.25958568321818576,-0.5726800592580695,-0.016719340355283226,-0.3158099523075426,-0.7610482179837407,0.4226201112638192,0.47554160436429055,0.35958517889138564,-0.5796397688160986,-1.1237626752565903,-0.752554686715094,0.6084337185507884,0.44779538185166445,-1.1919801096542941,-1.363175305445811,0.3232934935714855,0.07122828361115623,-0.2703647938411909,-0.2797126729002268,-0.24857662309773895,0.1173092525509508,-0.21967702167266787,0.36284687698962365,-0.24122842824798174,0.4919372183088889,0.3072075773845479,-0.16921007442449573,-0.2623640942159673,-0.2962645951640438,-0.43304678193392065,-1.449255702984601,-1.0305730702118219,0.6689928148615922,0.6947470024622504,0.7428503805253415,-0.4922995237568437,-0.45642896673792427
Cuba,2010.0,1.478922491828326,0.5791206468690236,-0.47412777630432923,0.17541123531815883,-0.12158201546616236,0.016352295570119444,-1.647518523952655,-0.4269783117311665,0.5200075312202992,0.3213017797302623,0.39029780858417823,-0.264465812316448,-0.2782984858411575,-0.5553580190426417,-0.30663350650706794,-0.6516130415476928,-1.7926299242781871,1.323142599724637,5.063578364750462,-0.6855699066763618,0.5480641847866748,0.47554160436429055,0.6247784368389063,-0.3598697112411151,-0.8025809202812937,-0.5804278168813224,-0.08454600571549281,-0.03828697206261127,-0.4164331078937275,-0.34676394525066767,0.10054772992342391,0.0859973847553345,-0.24403542988825366,-0.23720782572355356,-0.21759460920439758,1.8300405148037988,-0.22079633951209404,-0.7092872281732749,-0.38738091391944063,-0.7588054026980754,-0.6825316557719443,-0.212780222316758,-0.30059276082521635,-0.29863795858137865,-0.7687333164745079,-0.3791549263408837,-0.7561152733914559,-1.072683736443057,-1.0146172125114032,-1.0637211166751939,-0.4510174737540197,-0.21221116371875637
Cyprus,2010.0,-0.14652420987685735,-0.8350674034441757,-0.7174346549074738,-0.8908430930223605,-0.8424204227948917,-0.3760297967932349,0.32869708617415244,-1.3469252317842721,0.8640380207700801,1.1239568493367742,1.0701226283970566,-0.2977765308598869,-0.3022165462554259,0.6454291324838713,-0.3311413889974098,0.7835249499585667,0.4476416460314833,-0.8972000438363736,1.122863667370761,-0.8191084574509553,0.8268287926152412,0.7492804127667603,0.889971694786427,-0.45036326436022595,0.482146099619893,-0.8386181216319798,0.06083435601869194,0.01983157025322573,-0.2840226441785097,-0.4417556611567559,0.01487628236647726,0.0032904183479362764,-0.2928783079458764,-0.28665223978621424,-0.27010403181236115,-0.8390381527678982,-0.1346888171505232,0.6656633799745644,-0.34060721124196675,0.9922342667116747,0.45412199480621473,-0.20209518768321694,-0.28782749548939857,-0.28515273367869304,0.47810238324767257,-0.05935469424046327,0.30740868928746296,-0.4014125656277235,-0.27919307351111056,-0.30932862333870653,-0.5212763473165182,-0.5115749222583815
Czechia,2010.0,0.008280237904588839,0.4127455821262942,-0.7417653427677883,-1.1414128601823827,-0.8765141312496288,1.8370052041360836,2.274664498186774,2.2939914518061886,0.30861530270175935,-0.2383476266008837,0.0710757192807398,-0.20500503585070856,-0.18850137795118693,0.1203420449443783,-0.30663350650706794,-1.1907389537008382,0.24801348630091855,1.1623591669150464,-0.44091200619261256,-0.8365265292911197,0.5341259543952454,0.5713501873051553,0.4712454980271851,-0.5990312444844794,-0.5616946040498212,-0.752554686715094,0.10444846453894764,0.09380062410974623,-0.09486483887105453,-0.2137755429821436,0.15195059845759223,0.16870435116273272,-0.2486144497061558,-0.2613723889872599,-0.20828545948996638,-0.5782161331354848,-0.2039426109013056,-0.40647072518833405,-0.28636362176866353,-0.4901273581854682,-0.33457645661536506,-0.212780222316758,-0.2958753949332182,-0.28942478782989584,-0.17728561276014043,-0.42835496204864154,-0.36730006122927056,-0.020420820029831536,-0.21956408926784343,-0.11080428298699938,0.10351160176468387,-0.48794094132104276
Denmark,2010.0,1.4402213798829646,0.9742614256330059,-0.7823164892016456,-1.1414128601823827,-0.905737309925118,-0.3603345130987008,0.31861435346942407,-0.7897742802028139,0.9262122056284743,1.1975949291171881,1.1765299914982026,-0.1369226399972738,-0.11844335465128139,1.919842985660511,-0.42917291895877724,0.5860985595926266,-0.4174137128009638,-0.39953703752097475,2.4364352331639947,-0.790078337717348,0.7571376406580996,0.6534718298258955,0.8480990751105012,-0.5796397688160986,-0.481399165305997,-0.4083009470475509,1.1124189725626286,1.0712488357851917,-0.4637225592205913,-0.6412382645595407,0.9772522099228447,1.0518965995845933,-0.2652769940435219,-0.2650900141047532,-0.23766746327613988,1.3779490141076154,-0.16719700525842915,0.019109224952663855,-0.25994731060101844,0.08428777146217459,-0.009818270735890974,-0.20701468520911132,-0.2638241586269124,-0.2194761170557573,0.5899978947612015,-0.39145493526782404,0.21592275701400784,-0.3288427093233632,0.21771512851611435,-0.011542112811145786,-0.4565746727928614,-0.503696928612602
Ecuador,2010.0,-0.3013286576583035,-0.606301689422923,0.028706439475502693,0.5645940651624487,0.33137725400391743,-0.062124122902551426,-0.3367632723379355,-0.36219331736122945,0.022614052353145984,-0.40771521009583556,-0.24223484985041263,-0.2620296543732221,-0.27505568497519683,-0.6054203907301955,-0.037046799113307424,0.5443352847075229,0.3700084728029305,-0.6215713018770758,-0.12815687147993787,-0.05851932043044367,0.22748488578382392,0.2702374980624382,0.20605224007966438,-0.1336358284433381,0.40185066087606897,0.19414309737064975,0.4969754412212462,0.3791098318420387,0.8130926266047311,0.6316507285820423,-0.1336208933988966,-0.2773225033914508,-0.17535013261972174,-0.15907573783756968,-0.17308523713227336,0.8823871768060297,0.5767336113339054,-0.5128657127235835,-0.2923659787680091,-0.5457159191191111,-0.4892232117960669,-0.0673210823100767,-0.040141375469238696,0.24763344832131295,-0.28118858773698857,0.7524458949375282,0.12443682474055276,-0.6554070626929849,-0.7959776036194244,-0.7460821721124623,-0.4625288146201918,0.811928010232593
El Salvador,2010.0,0.7823024768118191,1.2446209058399411,-0.5998363302492873,0.5539315218790434,-0.01443036032270263,1.0679363031039093,-1.1635473541256816,0.14312963872427917,0.36249959624570083,-0.4150790180738771,0.011960517557880824,-0.2983947703379261,-0.30676217509508413,-0.6822173938009891,-0.38015715397809346,-0.006180611505195669,-0.6170418725315283,-0.32297349808783643,-0.44091200619261256,-0.04110124859027924,-0.27429140830759674,-0.04456213160040165,-0.533697374194996,-0.3921888373550833,-0.5616946040498212,-0.1501106422968933,-0.2735404759699326,-0.2971786605604323,0.7279716142163758,1.0781117933406559,-1.1502554044079971,-1.1605147518133112,-0.2477240847415637,-0.2318172693031883,-0.2471220684548591,-0.2739237768976692,-0.22068440772815143,-0.6601818493108521,-0.37886578018831213,-0.7032168417644326,-0.6361376292177338,-0.21277309777291167,-0.30115268103296644,-0.3003241767807423,-0.4490318550072822,0.5802457699603794,-0.19576393821654167,-0.8005467753017056,-0.4183273700787334,-0.5872626998310965,-0.32955298047647974,4.569730979269468
Estonia,2010.0,-0.22392643376758045,0.12158921882651783,-0.7052693109773165,-0.8481929198887399,-0.8229383036778991,1.0051551683257722,1.6797832686077863,1.2963025385091584,0.48684796596248914,0.07093230847685503,0.45532453047932364,-0.29913751637751484,-0.30608780652012735,-0.1307742183314701,-0.30663350650706794,-0.18082703375198894,-0.12906192652348128,0.281878463433956,0.49735339794541156,-0.7494361700902978,0.26929957695810847,0.5302893660447853,-0.0451834779758804,-0.5731759435933049,-1.1237626752565903,-0.5804278168813224,0.2643668624465507,0.4530788856985585,-0.22727530258627235,-0.23277388616336153,0.6145764152651039,0.5822391831997242,-0.2914791630015174,-0.28553695225096626,-0.2671949225266014,0.05645078130338775,-0.22081232976694298,0.6247422309225453,-0.3330092190643958,0.9273809456224248,0.399995630492969,-0.032917550644105315,-0.14709681482649595,-0.3003196560885188,0.28628150636733724,-0.5513550513180343,-0.12714948901144996,0.9955571682312138,2.3444822331926374,1.7553245163190478,-0.551443999241659,-0.14918721455251951
Eswatini,2010.0,0.6661991409757343,0.5583237637761826,-0.2673169294916564,-0.251090496018049,-0.28230949818135204,1.962567473692357,-1.1332991560114958,0.5966245993138384,-0.20535795879429924,0.5201245951373796,0.12427940083131281,-0.3088876681457579,-0.31545327846819354,-0.6340004214478537,0.03647684835771812,-0.18082703375198786,0.7692647922640596,-0.969935406297855,0.872659559600621,2.5716095274343793,-3.7867254669475323,-3.863218508814856,-3.6462287701053615,3.7188040043416657,-0.481399165305997,0.8826505767057359,-1.0779784775657553,-1.0685702222069997,1.342734481465605,2.351000786482239,-1.0874296761995694,-0.9448858751083086,-0.2890624580976246,-0.27512760192198504,-0.2708313091338011,-0.7434034122360134,-0.21583936050892097,-0.4637603338611607,-0.38085580431395577,-0.5086568784966825,-0.4350968474828213,-0.21277487890887326,-0.3000801363298375,-0.2970647576876024,-0.4010766357871982,-1.7321559083042048,-1.1334947440194592,3.698784315568638,3.298545981084909,3.6810106177306077,0.14677836570995137,0.9222199212735075
Finland,2010.0,0.8597047007025419,0.45433934831197675,-0.7052693109773165,-1.13608158854068,-0.8131972441194028,-0.2504675272369614,0.9538265138673262,0.4022696162040273,0.826733509855044,0.5790350589617111,0.8632194223670501,-0.16779842726311792,-0.16361674325928954,1.3734628288777293,-0.11057044658433297,-0.5225265555391936,-0.6392227791682579,0.7948541776359829,1.122863667370761,-0.8539446011312841,0.8686434837895258,0.9135236978082426,0.7922689155426035,-0.5796397688160986,-0.5616946040498212,-0.4083009470475509,0.18683066952165248,0.19418719720073824,-0.5204699008128286,-0.6127407497877145,0.9401279159815012,0.7181149137261645,-0.2722727187653168,-0.26855979754774695,-0.24086748349047563,1.5518303605292243,-0.187440667897194,-0.36554957613631506,-0.330273807576441,-0.3882149964737897,-0.3500411321334352,-0.20720170448507763,-0.27994894520923086,-0.26105744412746457,0.3502217986607822,-0.9203553191262125,-0.20719967975072376,-0.18370299671464246,0.31709676892155936,0.10757249139987862,-0.4343458766374946,-0.3934050175716874
France,2010.0,1.6724280515551335,0.5791206468690236,-0.745820457411174,-0.9441558094393867,-0.8862551908081253,-1.4119185206324902,0.6715099981349254,0.25974262859016606,0.8516031837984014,0.9398616498857393,1.0169189468464839,1.1098247340784595,1.3212529016259849,1.1115580771852813,-0.42917291895877724,-0.0631305318030631,-0.4395946194376931,0.2627375785756715,0.5599044248879462,-0.7784662898239051,1.063778709269523,1.118827804110095,0.9737169341382746,-0.5667121183705113,-0.40110372656217286,-0.32223751213066504,0.356441091544868,0.3632593203013552,-0.2367331928516459,-0.270770572525796,0.71738215233344,0.7003919923531503,0.11643518577659726,-0.03236668174967351,0.10677107615781496,-0.2826178442187498,0.5557703872269381,0.23189920002316278,1.4987159128474412,0.30664201519674605,0.21441952427612668,-0.210696293241705,0.08084105677645036,0.6067481971713107,-0.0014498089531660412,-1.1663554976649981,-0.584579150378727,0.08843396442670896,0.2375914565972033,0.20683466157573221,0.892236922491716,-0.46430696038370395
Georgia,2010.0,0.8597047007025419,-1.022239351279746,1.2087448007007537,1.3216346382842175,1.3152242694120482,-1.1450986978254094,-1.022389096259481,-1.2562262396663604,-0.8975638835510876,-0.9526370004708992,-0.9634403108692924,-0.3038442324037775,-0.310611721560224,-0.6739840736935843,0.624666028125923,-0.08211383856901892,-1.7482681110047285,0.7297751691178151,-1.191524329503032,-0.250118110672252,-0.23247671713331217,0.01018563008009114,-0.47786721462709825,-0.3598697112411151,-1.2040581140004147,-0.4083009470475509,0.400055200065123,0.2945737702917295,-0.047575387544190724,-0.337264773660058,-0.970345364538409,-0.8710403693874172,-0.27557978863380167,-0.2721535018279904,-0.2724313192409689,-1.482399134527851,-0.22026866110207885,-0.5701553213964102,-0.3704108249933647,-0.5920397198971468,-0.5665465893864179,0.4311823600500092,0.25140465226863246,-0.2976072407544218,0.3422292621241014,0.6786458413758932,0.4446375876976464,1.6305434108943673,2.9805247317874852,2.450159707550023,-0.5689094819351613,-0.1806991891356379
Germany,2010.0,1.6337269396097722,1.3070115551184642,-0.7701511452714884,-1.1467441318240854,-0.9495720779383514,0.4558202390170764,1.3974667528753848,1.0501195599033974,0.7065300857954817,0.5495798270495457,0.7272544584044746,1.5821486553097213,1.7888713626768062,1.1511631859777978,0.13450837831908566,0.44941875087774386,-0.48395643271115196,-0.23875360471138418,0.24714929017527157,-0.7842723137706266,0.8825817141809533,0.8314020552875004,0.889971694786427,-0.5861035940388922,-0.8025809202812937,-0.8386181216319798,0.2885969227355815,0.3474088087606725,-0.17998585125940855,-0.28026974411640565,0.37755207702421817,0.8274062621930838,0.32859643733939586,-0.09996549846942643,0.12466209826523744,0.925857513411432,0.6103771075360865,0.2728203490751818,2.1449964578238423,0.34370105581917465,0.25308121307130216,-0.16936147098123033,0.7219329123007704,2.386011283878929,0.12643077563372437,-0.6620551316604885,-0.2529426458874513,-0.38327010155163344,-0.02080080845695346,-0.17036158509251148,0.11541988541934464,-0.48794094132104276
Greece,2010.0,1.0532102604293494,0.2879642835692473,-0.30786807592551385,-0.4963289915363684,-0.42355486177954904,-0.5800684848221791,0.11695969937485189,-0.09009634100749377,0.5034277485913938,0.726311218522539,0.6090240549587567,-0.16403808377119503,-0.13405247456472505,0.4479714037011099,-2.242756223244075,0.9126114359670664,1.1796115650435541,-1.2800177410020652,-0.37836097925007783,-0.790078337717348,0.9383346357466674,0.94089757864849,0.9318443144623508,-0.6054950697072731,-1.0434672365127662,-0.8386181216319798,0.3515950794870614,0.6538520318805418,-0.6812540353241645,-0.6317390929689324,0.5317606826267223,0.6413155877764373,-0.25192151957464065,-0.25021951363478007,-0.2219582731330372,-0.4217229213560368,0.6700687288871996,0.2728203490751818,-0.0480628171392214,0.3714953362859962,0.237616537553232,-0.21231890810270782,-0.21362204844702895,-0.2939680835145083,-0.5928975126675335,-1.0310553994686658,-0.9390871379383668,1.4128338419812858,0.5158600497324494,0.9612271549122192,-0.5423143151064189,-0.44067297944636513
Guatemala,2010.0,-0.3013286576583035,0.641511296147547,-0.2713720441350422,1.1883528472416525,0.604126921641815,1.962567473692357,-0.6493279861845226,0.22087163196820378,-0.20535795879429924,-1.1146407759878094,-0.7801831855284295,-0.2795016662887999,-0.2929683288249925,-0.6926273387643745,-0.18409409405535862,0.6164718504181552,-1.9700771773720225,-0.17750277316487376,-1.191524329503032,0.6556216250162963,-0.39973548183045043,-0.3046139995827487,-0.47786721462709825,0.17016395702796253,0.7230324158513656,0.8826505767057359,-1.4559674180746356,-1.3010443914703493,0.917129419523831,0.9831200774345678,-1.4929411946357838,-1.5061117185870827,-0.2038418114866683,-0.125679072198755,-0.22384919416878105,-0.8825084893733004,-0.22094025180573457,-0.6765503089316597,-0.37213921453895943,-0.7217463620756468,-0.659334642494839,-0.21271966369406414,-0.30102452490912174,-0.29987210755839283,-0.7927109260845496,1.0599461181110101,-0.12714948901144996,-0.873116631606066,-0.8357302597816024,-0.8651967763234866,-0.3787738862490776,2.663256516990802
Guyana,2010.0,-1.036649784620172,-0.751879871072811,-0.4903482348778722,0.2553803099436978,-0.04365353899819173,-0.5329826337385766,0.4295244132214386,0.45409761169997714,0.5904716073931461,-0.5476275616786225,-0.09444684554326518,-0.3088110015438185,-0.316077395107022,-0.6077862873127831,0.11000049582874366,0.09253258367777543,-0.06251920661329327,-0.03203204824191083,-1.4417284372731718,0.7601300560572827,-0.9851411582704402,-0.865778556807811,-1.0361688103060864,0.3317595875978033,-1.2843535527442387,0.2802065322875356,0.4049012121229296,0.22588822028210373,-0.9082434016931112,-0.7932250100092814,-0.3877795211511718,-0.48113609918111105,-0.28982562806727497,-0.28392598136671915,-0.27126767552666503,0.6824236284211798,-0.22089228104118772,-0.6274449300692369,-0.38717196784317254,-0.6754225612976111,-0.5974759404225582,-0.21277666004483484,-0.30122743877187586,-0.3004643182396707,-1.0644571683316915,0.21124550215220114,-0.7103723072547283,1.068127024535574,0.5754890339757165,0.782555248595683,5.352683036739155,0.9064639339819484
Hungary,2010.0,0.2017857976313964,-0.19036402756609966,-0.7255448841942452,-0.8055427467551192,-0.8083267143401546,1.303365558521922,1.3873840201706569,1.348130534005108,0.43296367241854766,0.22557227601572388,0.41985540944560773,-0.24169031154511142,-0.23620659558808077,-0.19872276818338613,-0.6252359788815122,-0.3554734559987822,0.31455620621110697,0.2971911713205839,-0.003054817594867869,-0.6855699066763618,0.10204081226096826,0.24286361722219085,-0.05914101786785632,-0.5279291670337495,-1.1237626752565903,-0.9246815565488655,0.03660429572966115,0.13078515103800648,-0.3880594370976095,-0.47975234751919044,0.2604677653630579,0.3223030030621868,-0.24352664990848677,-0.2660194203841265,-0.20421270648990272,-0.9607550952630245,-0.2151038087858695,-0.3573653463259112,-0.2765173284861311,-0.36968547616257535,-0.3423087943744001,-0.21267157302310138,-0.29232363950095047,-0.27602093538723305,-0.6328601953509367,-1.6460558458156296,-1.2821593839638246,0.3787133896441504,0.8140049709487843,0.6634406443846584,-0.002869065550285688,-0.45642896673792427
Iceland,2010.0,0.5887969170850116,0.5375268806833411,-0.7255448841942452,-0.688254770637662,-0.7547508867684247,-0.5800684848221791,0.1774560956032233,-0.2326233286213554,0.938647042600153,0.9619530738198633,1.076034148569343,-0.3016429809288939,-0.30967616699625444,1.2190170999664103,-1.581043396004845,0.41145213734583225,-0.5283182459846109,-0.18515912710818744,1.373067775140901,-0.8655566490247271,1.1055934004438075,0.9956453403289828,1.1970375724098694,-0.6054950697072731,-0.6419900427936454,-0.1501106422968933,-0.036085885137431224,-0.011869452828139773,-0.4731804494859649,-0.6887341225125848,0.8715907579359438,0.8362677228795907,-0.29516781785482743,-0.28820125025183646,-0.271704041919529,1.8039583128405572,-0.22034861237632358,0.18279382116073997,-0.3802219926067099,0.2510534542631032,0.15256082220384598,-0.2125807350890606,-0.30087958643572593,-0.300120745630685,1.5251246695528364,0.9492460377685576,1.519597291910748,-0.34698517339945323,0.1580861442728476,-0.051246980881487256,-0.5109558348158122,-0.5194529159041612
India,2010.0,-1.3849597921284258,-1.6669427271578223,1.8940591754329443,1.3429597248510277,1.4808222819064858,0.6441636433514863,-0.2762668761095641,0.065387645480355,-2.070583504546124,-1.5270140227581277,-1.8324337761953193,0.6503047487038901,0.7176154777554948,-0.7612856575910669,1.1883473254037857,0.6240651731245382,-0.9053936588090107,-0.2693790204846397,-0.8162181678478223,1.6368396720122238,-0.9572646974875831,-1.084769603529788,-0.7988906321425167,0.5321381695044058,0.24125978338842047,0.19414309737064975,-0.7969097782129976,-0.8043950298622847,0.5766453699704122,0.13769380587038316,-1.1473996894894323,-0.9862393583120077,7.261232441643219,8.286129320734679,6.74564937719015,-0.9868372972262658,-0.16107273765128308,-0.6765503089316597,1.0503553416150824,-0.7217463620756468,-0.659334642494839,-0.2036821798249881,-0.0057528155709079525,0.5350228943533386,-1.815755602779672,0.9615460466954963,-0.7904224979940013,-0.020420820029831536,0.1580861442728476,0.08772005736470798,-0.4895209242374229,-0.27523511288499325
Indonesia,2010.0,-1.5784653518552334,-1.500567662415093,0.7383515020680075,0.9591081666484409,0.8768765892797127,0.5342966574897473,-0.5585833918419653,-0.21966632974736783,-0.8602593726360509,-0.7906332249539882,-0.916148149491005,0.09242764636924676,0.15024878467274594,-0.6785739130638042,0.624666028125923,-0.9629392725093683,0.6472698057620481,0.7948541776359829,-1.191524329503032,0.6149794573892461,-0.7063765504418739,-0.8384046759675636,-0.5755699938709198,0.790691178416151,0.08066890590077216,0.1080796624537639,-0.2686944639121267,-0.4662507836610493,0.6050190407665301,0.10919629109855696,-0.6990524472747446,-0.6317809308517293,1.2036980025384696,1.5899429591057714,0.9147761802775866,-0.3608644501084737,-0.18785641452326657,-0.7092872281732749,-0.309868376548459,-0.7588054026980754,-0.6825316557719443,-0.21276062982118057,-0.29682283484878447,-0.29682968169198065,-0.049405028173250015,1.3305463145036744,0.570430744573647,-0.4014125656277235,-0.47795635432200057,-0.4482956615849016,-0.5300090886632696,-0.49581893496682233
Ireland,2010.0,1.401520267937603,0.2671674004764062,-0.7417653427677883,-0.6669296840708516,-0.7450098272099283,-0.45450621526590573,-0.01411582578662011,-0.28445132411730484,0.9137773686567956,1.0650463855124432,1.0937687090862005,-0.18121201593843247,-0.1806676594636252,1.4935084214782244,-0.47818868393946096,0.335518910282009,-0.06251920661329327,-0.2693790204846397,0.872659559600621,-0.7726602658771837,0.9383346357466674,0.8450889957076251,1.0155895538141984,-0.5796397688160986,-0.481399165305997,-0.23617407721377917,0.6278177667820126,0.5481819549426558,-0.12323850966717254,-0.2897689157070139,1.5426837637986925,1.2114028919417188,-0.27354466871473404,-0.25870809098638975,-0.2525039206335146,-0.717321210272772,-0.1389582151951916,0.5920053116809303,-0.20060300906316805,0.7328209823546746,0.5391777101556008,-0.212780222316758,-0.2795171811253255,-0.25932601900586594,0.3022665794406982,-0.15775476565597712,0.11300108320637067,0.5057106381767813,1.9072030154086794,1.3185709675452923,0.7374292349811259,-0.4721849540294835
Israel,2010.0,0.04698134984995021,-0.08637961210189384,-0.7863716038450314,-1.0241248840649257,-0.9495720779383514,-0.34463922940416636,0.23795249183159511,-0.07713934213350664,0.9303571512857008,1.374326320590182,1.2415567133933478,-0.15905843464202818,-0.1726285904716378,0.6901445778947771,0.5021266156742136,0.4342321054649801,-0.12906192652348128,-0.34594255991777795,0.43480237100287683,-0.7668542419304621,1.1055934004438075,0.9682714594887354,1.2249526521938194,-0.6054950697072731,0.5624415383637172,0.5383968370381929,0.4727453809322154,0.33155829721998975,0.10375085670177422,-0.09978548389483745,0.46607923949972996,0.4611325538174626,-0.2501407896454565,-0.24005800498029842,-0.22530374881166093,-0.2565356422555084,-0.13182656153256198,1.459533671583734,0.11595365408373227,1.8816512416499607,1.2118910951916542,-0.21276597322906535,-0.25385849432984514,-0.1853494114605934,0.47810238324767257,-0.2684548459984313,0.19305127394564367,-0.11113314041028201,0.2773441127593815,0.12742492543504927,1.9099982321767237,-0.40916100486324664
